name,tags,time,data,location
wind_kph,,1733830200000000000,9.7,"{'Boston,US'}"
wind_kph,,1733832000000000000,9,"{'Boston,US'}"
wind_kph,,1733835600000000000,12.2,"{'Boston,US'}"
wind_kph,,1733841000000000000,11.2,"{'Boston,US'}"
wind_kph,,1733844600000000000,10.8,"{'Boston,US'}"
wind_kph,,1733848200000000000,10.8,"{'Boston,US'}"
wind_kph,,1733851800000000000,10.8,"{'Boston,US'}"
wind_kph,,1733855400000000000,10.8,"{'Boston,US'}"
wind_kph,,1733859000000000000,9.7,"{'Boston,US'}"
wind_kph,,1733862600000000000,7.6,"{'Boston,US'}"
wind_kph,,1733866200000000000,6.5,"{'Boston,US'}"
wind_kph,,1733869800000000000,4.7,"{'Boston,US'}"
wind_kph,,1733873400000000000,9,"{'Boston,US'}"
wind_kph,,1733877000000000000,11.5,"{'Boston,US'}"
wind_kph,,1733878800000000000,9.4,"{'Boston,US'}"
wind_kph,,1733885100000000000,11.5,"{'Boston,US'}"
wind_kph,,1733886000000000000,12.2,"{'Boston,US'}"
wind_kph,,1733889600000000000,10.1,"{'Boston,US'}"
wind_kph,,1733893200000000000,7.2,"{'Boston,US'}"
wind_kph,,1733896800000000000,5.4,"{'Boston,US'}"
wind_kph,,1733902200000000000,3.6,"{'Boston,US'}"
wind_kph,,1733905800000000000,6.1,"{'Boston,US'}"
wind_kph,,1733909400000000000,4.3,"{'Boston,US'}"
wind_kph,,1733912100000000000,4.3,"{'Boston,US'}"
wind_kph,,1733916600000000000,16.2,"{'Boston,US'}"
wind_kph,,1733920200000000000,15.5,"{'Boston,US'}"
wind_kph,,1733923800000000000,27,"{'Boston,US'}"
wind_kph,,1733927400000000000,31.3,"{'Boston,US'}"
wind_kph,,1733931000000000000,33.1,"{'Boston,US'}"
wind_kph,,1733933700000000000,35.6,"{'Boston,US'}"
wind_kph,,1733938200000000000,38.2,"{'Boston,US'}"
wind_kph,,1733941800000000000,40.3,"{'Boston,US'}"
wind_kph,,1733943600000000000,43.2,"{'Boston,US'}"
wind_kph,,1733949000000000000,44.6,"{'Boston,US'}"
wind_kph,,1733952600000000000,41,"{'Boston,US'}"
wind_kph,,1733954400000000000,24.5,"{'Boston,US'}"
wind_kph,,1733958000000000000,27,"{'Boston,US'}"
wind_kph,,1733963400000000000,28.4,"{'Boston,US'}"
wind_kph,,1733967000000000000,22.7,"{'Boston,US'}"
wind_kph,,1733970600000000000,32,"{'Boston,US'}"
wind_kph,,1733974200000000000,27,"{'Boston,US'}"
wind_kph,,1733976000000000000,24.1,"{'Boston,US'}"
wind_kph,,1733981400000000000,25.6,"{'Boston,US'}"
wind_kph,,1733985000000000000,25.6,"{'Boston,US'}"
wind_kph,,1733988600000000000,24.5,"{'Boston,US'}"
wind_kph,,1733993100000000000,21.2,"{'Boston,US'}"
wind_kph,,1733994900000000000,19.1,"{'Boston,US'}"
wind_kph,,1733999400000000000,21.2,"{'Boston,US'}"
wind_kph,,1734003000000000000,22,"{'Boston,US'}"
wind_kph,,1734006600000000000,14.8,"{'Boston,US'}"
wind_kph,,1734008400000000000,23.8,"{'Boston,US'}"
wind_kph,,1734013800000000000,23.4,"{'Boston,US'}"
wind_kph,,1734017400000000000,21.2,"{'Boston,US'}"
wind_kph,,1734019200000000000,19.8,"{'Boston,US'}"
wind_kph,,1734024600000000000,21.6,"{'Boston,US'}"
wind_kph,,1734026400000000000,21.2,"{'Boston,US'}"
wind_kph,,1734031800000000000,22,"{'Boston,US'}"
wind_kph,,1734035400000000000,21.2,"{'Boston,US'}"
wind_kph,,1734039000000000000,20.5,"{'Boston,US'}"
wind_kph,,1734042600000000000,18.7,"{'Boston,US'}"
wind_kph,,1734046200000000000,18,"{'Boston,US'}"
wind_kph,,1734049800000000000,17.3,"{'Boston,US'}"
wind_kph,,1734051600000000000,17.3,"{'Boston,US'}"
wind_kph,,1734057000000000000,16.6,"{'Boston,US'}"
