name,tags,time,data,location
temp_c,,1733797800000000000,6.1,"{'Boston,US'}"
temp_c,,1733801400000000000,5.4,"{'Boston,US'}"
temp_c,,1733805000000000000,5.1,"{'Boston,US'}"
temp_c,,1733808600000000000,1.1,"{'Boston,US'}"
temp_c,,1733813100000000000,1.7,"{'Boston,US'}"
temp_c,,1733814000000000000,0.6,"{'Boston,US'}"
temp_c,,1733819400000000000,1.7,"{'Boston,US'}"
temp_c,,1733823000000000000,2.2,"{'Boston,US'}"
temp_c,,1733826600000000000,1.7,"{'Boston,US'}"
temp_c,,1733830200000000000,1.7,"{'Boston,US'}"
temp_c,,1733832000000000000,1.1,"{'Boston,US'}"
temp_c,,1733835600000000000,0.1,"{'Boston,US'}"
temp_c,,1733841000000000000,0,"{'Boston,US'}"
temp_c,,1733844600000000000,0.2,"{'Boston,US'}"
temp_c,,1733848200000000000,0.2,"{'Boston,US'}"
temp_c,,1733851800000000000,0.1,"{'Boston,US'}"
temp_c,,1733855400000000000,0,"{'Boston,US'}"
temp_c,,1733859000000000000,0.6,"{'Boston,US'}"
temp_c,,1733862600000000000,1.1,"{'Boston,US'}"
temp_c,,1733866200000000000,1.1,"{'Boston,US'}"
temp_c,,1733869800000000000,1.1,"{'Boston,US'}"
temp_c,,1733873400000000000,1.7,"{'Boston,US'}"
temp_c,,1733877000000000000,2.8,"{'Boston,US'}"
temp_c,,1733878800000000000,3.3,"{'Boston,US'}"
temp_c,,1733885100000000000,3.3,"{'Boston,US'}"
temp_c,,1733886000000000000,3.9,"{'Boston,US'}"
temp_c,,1733889600000000000,3.9,"{'Boston,US'}"
temp_c,,1733893200000000000,6.1,"{'Boston,US'}"
temp_c,,1733896800000000000,5.6,"{'Boston,US'}"
temp_c,,1733902200000000000,5.3,"{'Boston,US'}"
temp_c,,1733905800000000000,9.1,"{'Boston,US'}"
temp_c,,1733909400000000000,9.8,"{'Boston,US'}"
temp_c,,1733912100000000000,10.7,"{'Boston,US'}"
temp_c,,1733916600000000000,15.6,"{'Boston,US'}"
temp_c,,1733920200000000000,12.8,"{'Boston,US'}"
temp_c,,1733923800000000000,15.1,"{'Boston,US'}"
temp_c,,1733927400000000000,15.3,"{'Boston,US'}"
